,truezero,submicroscopic,10^1-10^2,10^2-10^3,10^3-10^4,10^4-10^5,10^5-10^6
10^5-10^6,,,,,,,
10^4-10^5,,,,,0.0148148148148,0.769230769231,
10^3-10^4,,,0.00755667506297,0.0796116504854,0.87037037037,0.230769230769,
10^2-10^3,,0.0131702728128,0.216624685139,0.798058252427,0.114814814815,,
10^1-10^2,,0.118532455315,0.60201511335,0.114563106796,,,
submicroscopic,,0.868297271872,0.151133501259,0.00582524271845,,,
truezero,1.0,,0.0226700251889,0.00194174757282,,,
