,truezero,submicroscopic,10^1-10^2,10^2-10^3,10^3-10^4,10^4-10^5,10^5-10^6
10^5-10^6,,,,,,,
10^4-10^5,,,,,0.0307692307692,,
10^3-10^4,,,0.00253646163602,0.0541586073501,0.307692307692,1.0,
10^2-10^3,,0.0105853051059,0.0475586556753,0.491295938104,0.630769230769,,
10^1-10^2,,0.218555417186,0.521242866202,0.384912959381,0.0307692307692,,
submicroscopic,,0.640099626401,0.328471781864,0.0406189555126,,,
truezero,1.0,0.130759651308,0.100190234623,0.0290135396518,,,
