,truezero,submicroscopic,10^1-10^2,10^2-10^3,10^3-10^4,10^4-10^5,10^5-10^6
10^5-10^6,,,,,,,
10^4-10^5,,,,,0.0166666666667,,
10^3-10^4,,,,0.0253164556962,0.191666666667,,
10^2-10^3,,0.00768245838668,0.0326428123038,0.293952180028,0.391666666667,1.0,
10^1-10^2,,0.218309859155,0.374764595104,0.417721518987,0.291666666667,,
submicroscopic,,0.487195902689,0.376647834275,0.185654008439,0.0333333333333,,
truezero,1.0,0.28681177977,0.215944758318,0.0773558368495,0.075,,
