,truezero,submicroscopic,10^1-10^2,10^2-10^3,10^3-10^4,10^4-10^5,10^5-10^6
10^5-10^6,,,,,,,
10^4-10^5,,,,,0.0175438596491,,
10^3-10^4,,,,0.0155239327296,0.684210526316,1.0,
10^2-10^3,,0.00518134715026,0.0558937465412,0.739974126779,0.298245614035,,
10^1-10^2,,0.2130109384,0.681793027117,0.231565329884,,,
submicroscopic,,0.763960852044,0.221914775872,0.0103492884864,,,
truezero,1.0,0.0178468624064,0.0403984504704,0.0025873221216,,,
